NR_CANDIDATO,IDADE,N_Declarou,Menor10K,10kA100K,100kA1000K,Maior1000K,DS_GENERO_FEMININO,DS_GENERO_MASCULINO,DS_COR_RACA_AMARELA,DS_COR_RACA_BRANCA,DS_COR_RACA_INDï¿½GENA,DS_COR_RACA_Nï¿½O INFORMADO,DS_COR_RACA_PARDA,DS_COR_RACA_PRETA,DS_CARGO_DEPUTADO ESTADUAL,DS_CARGO_DEPUTADO FEDERAL,DS_ESTADO_CIVIL_CASADO(A),DS_ESTADO_CIVIL_DIVORCIADO(A),DS_ESTADO_CIVIL_SEPARADO(A) JUDICIALMENTE,DS_ESTADO_CIVIL_SOLTEIRO(A),DS_ESTADO_CIVIL_VIï¿½VO(A),QT_VOTOS
1085,60,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
1140,35,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,13.0
3399,38,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
3318,52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1992,28,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
2999,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1145,41,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,12.0
4412,39,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17.0
1207,64,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0
1096,28,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
1811,57,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
4035,62,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0
1388,42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,46.0
4343,55,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,913.0
2044,48,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,47.0
4002,55,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
1444,74,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,335.0
1344,48,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,59.0
5154,68,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,41.0
7720,33,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
4430,49,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,10.0
3632,59,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
9091,46,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
2043,41,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6.0
3633,30,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1117,28,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,17.0
1311,51,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1272.0
2390,47,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1922,37,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,15.0
1115,57,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,13.0
5151,38,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,9.0
1013,71,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
7006,43,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2.0
1805,36,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,7.0
1913,52,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15.0
5507,61,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,76.0
4321,45,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.0
9088,36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,126.0
2822,77,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,8.0
2803,52,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
2099,66,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
3644,47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
1877,47,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
2778,43,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0
4046,62,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
5503,59,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.0
3022,34,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,524.0
9050,44,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,7.0
1223,39,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15.0
1320,56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,42.0
1212,41,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2706.0
1144,86,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,132.0
5112,61,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
2883,64,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0
2050,46,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.0
4577,60,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,9.0
2818,48,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
3025,59,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,59.0
5145,28,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1029,47,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,299.0
1070,67,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,236.0
1102,53,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,23.0
4502,52,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1166,34,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,12.0
1012,53,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,664.0
5177,74,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0
5520,43,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,576.0
3650,56,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
7023,51,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0
1912,56,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,224.0
3590,50,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,9.0
1505,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3.0
1929,55,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,291.0
3315,64,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
3300,50,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,34.0
5020,61,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
4334,50,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,78.0
7088,51,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8.0
3350,43,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,169.0
7007,59,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
5582,70,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0
1119,62,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2.0
4040,41,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,68.0
2256,54,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6.0
1340,34,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3371.0
5580,48,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9.0
1312,49,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2677.0
2864,64,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
2008,54,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
5113,56,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.0
2220,54,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,63.0
1921,40,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,342.0
2001,44,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,13.0
1901,55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
1519,37,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4.0
3000,54,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4512.0
5178,53,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.0
4445,58,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,38.0
1456,50,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,13617.0
7733,50,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2.0
1514,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,19.0
3600,55,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
4033,43,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,9.0
2080,62,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,10.0
3380,80,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0
1262,50,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
1280,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,14.0
1566,48,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0
2188,24,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
1101,43,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,724.0
9018,47,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0
4377,32,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
1213,63,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,49.0
1911,68,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,95.0
2804,68,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
2234,64,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,14.0
9099,59,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
1987,61,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
5021,67,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
1925,45,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7.0
3384,36,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
5111,45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,16.0
3052,52,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4.0
5013,48,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,10.0
1508,69,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
2089,54,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
4410,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.0
1516,34,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,28.0
4544,55,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,66.0
2121,47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,32.0
2900,43,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0
1038,37,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
3031,39,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,480.0
1554,53,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1203,36,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,36.0
4320,56,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,9914.0
2230,34,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,23.0
4520,52,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,14.0
1919,50,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,128.0
1078,53,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1872.0
5099,46,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,12.0
8080,35,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,122.0
3099,55,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,12.0
7766,29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1905,47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
1142,65,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
9000,44,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,78.0
1118,67,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,11.0
1138,38,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,6.0
4524,51,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22.0
7045,64,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,8.0
4080,64,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13.0
2055,54,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0
1007,55,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,500.0
4077,45,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0
1365,62,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,22.0
1272,50,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1111,49,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2733.0
3381,33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
4041,51,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
3333,62,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,42.0
1452,44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,20.0
5078,31,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0
5066,62,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
5011,40,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,13.0
3015,44,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,64.0
2807,37,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5.0
1235,40,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,58.0
1017,54,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16.0
2280,53,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,11.0
1502,58,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,7.0
3023,41,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,7.0
1411,54,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
7066,57,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
1487,58,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
5110,41,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,699.0
1599,57,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
5131,63,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,74.0
2002,42,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13.0
3612,42,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
7777,59,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,84.0
9012,61,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7.0
3360,40,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
1200,46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,45.0
6513,65,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1408,66,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
4518,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
7044,38,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,39.0
5042,57,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1411.0
1430,37,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
1095,38,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
2226,71,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1378,52,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,45.0
2289,33,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3.0
2322,57,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4.0
1513,61,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,102.0
1177,57,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,146.0
4068,59,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0
4071,24,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,9.0
2035,69,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
4011,40,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0
1940,39,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,6.0
2872,46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
1210,65,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.0
1077,58,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,81.0
4417,38,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
1147,49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
5599,48,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0
1002,37,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
5005,27,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.0
5187,57,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
5170,36,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1318,57,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,19.0
1509,53,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
5010,63,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,67.0
2332,57,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
9038,37,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
5513,40,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,19.0
7724,52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1050,42,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,56.0
1414,60,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,16.0
1493,36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
4037,53,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
3034,39,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16.0
3044,41,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,24.0
7038,54,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
1800,57,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4825.0
2034,48,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0
4545,59,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,223.0
1547,62,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0
1250,50,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,980.0
4588,47,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
2088,56,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
5155,48,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0
4000,55,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,838.0
1099,42,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,76.0
1939,41,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
1321,29,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,33.0
2828,45,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,16.0
3347,38,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
1345,68,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,70.0
4067,67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
2070,39,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,29.0
1224,73,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
5105,53,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,32.0
2207,55,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,8.0
5540,58,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0
5535,37,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,9.0
3351,66,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
7035,62,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1460,62,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
4024,38,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
1909,47,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,15.0
3301,56,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3.0
4030,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8.0
4441,48,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0
1080,56,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,704.0
4421,66,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
7011,41,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,73.0
4599,40,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,20.0
5189,43,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
9040,54,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
7022,23,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
2200,38,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,70.0
2869,35,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
1522,52,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,29.0
9080,36,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,55.0
3500,43,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
7701,53,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
2300,31,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30.0
4595,35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
5032,65,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,243.0
1056,64,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1583.0
4522,41,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7.0
5573,40,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
4443,59,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,318.0
4512,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.0
